pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky,y_left_pinky,z_left_pinky,x_right_pinky,y_right_pinky,z_right_pinky,x_left_index,y_left_index,z_left_index,x_right_index,y_right_index,z_right_index,x_left_thumb,y_left_thumb,z_left_thumb,x_right_thumb,y_right_thumb,z_right_thumb,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
25,0.8141621947288513,0.34513038396835327,-0.08035792410373688,0.8223865032196045,0.33880752325057983,-0.07665398716926575,0.8270246982574463,0.3391323685646057,-0.07672486454248428,0.8326727151870728,0.33965590596199036,-0.07678487151861191,0.814062237739563,0.33834007382392883,-0.05721338093280792,0.8119063377380371,0.33817824721336365,-0.05733013153076172,0.809928297996521,0.3380841016769409,-0.057394132018089294,0.8511300086975098,0.34434348344802856,-0.024639198556542397,0.8144408464431763,0.3414749503135681,0.06829555332660675,0.8212487101554871,0.35291945934295654,-0.05655002221465111,0.810940146446228,0.35188668966293335,-0.03079012967646122,0.8773317337036133,0.38059425354003906,-0.048957113176584244,0.7882829308509827,0.38184770941734314,0.13528941571712494,0.848506510257721,0.4146732687950134,-0.15306225419044495,0.7442466020584106,0.4226500988006592,0.04872904345393181,0.786801815032959,0.37855321168899536,-0.18078827857971191,0.7736312747001648,0.3830298185348511,-0.13733355700969696,0.7799015641212463,0.36616024374961853,-0.20520010590553284,0.773813009262085,0.3731990456581116,-0.17598022520542145,0.7829961776733398,0.3616287410259247,-0.19536148011684418,0.7796266078948975,0.3665192723274231,-0.1570170819759369,0.7845527529716492,0.3657161295413971,-0.175751730799675,0.782027006149292,0.37201178073883057,-0.13610266149044037,0.8476592898368835,0.48523616790771484,-0.05968315899372101,0.796612024307251,0.48361268639564514,0.05964374169707298,0.843496561050415,0.5586569905281067,-0.016113219782710075,0.7942932844161987,0.55731600522995,0.0713486447930336,0.8475971817970276,0.6264890432357788,0.06701270490884781,0.8081513047218323,0.6254898309707642,0.19183920323848724,0.851927638053894,0.6345819234848022,0.07103897631168365,0.8212263584136963,0.6327741146087646,0.19853274524211884,0.8298633098602295,0.6480816602706909,-0.06990746408700943,0.7836647629737854,0.6411339044570923,0.09273626655340195
26,0.8104007244110107,0.3459356427192688,-0.08049631863832474,0.8186880946159363,0.33925768733024597,-0.07915185391902924,0.8225506544113159,0.3393941819667816,-0.07924485951662064,0.8267227411270142,0.3397228419780731,-0.07934055477380753,0.8109644651412964,0.3392384946346283,-0.058338966220617294,0.8093567490577698,0.33920514583587646,-0.058462582528591156,0.8078278303146362,0.33918753266334534,-0.05853518471121788,0.845754086971283,0.3443630337715149,-0.03814266622066498,0.814018189907074,0.3426066040992737,0.06194927915930748,0.8181871771812439,0.3531263768672943,-0.059786222875118256,0.8082751631736755,0.3525288701057434,-0.03200814500451088,0.8773736953735352,0.3816298842430115,-0.06028687581419945,0.7882246375083923,0.38567280769348145,0.1356946974992752,0.8486948013305664,0.41971325874328613,-0.1537451148033142,0.7508787512779236,0.43120497465133667,0.06132403388619423,0.7846217751502991,0.3858684003353119,-0.18096688389778137,0.7677204608917236,0.39205092191696167,-0.12097588926553726,0.7728210687637329,0.3741286098957062,-0.20260891318321228,0.7611801028251648,0.38357657194137573,-0.15682104229927063,0.7747120261192322,0.36817488074302673,-0.19223541021347046,0.7654353380203247,0.37680092453956604,-0.14178545773029327,0.7774100303649902,0.3742871880531311,-0.17527225613594055,0.7702844142913818,0.3819660246372223,-0.12135569006204605,0.8473767042160034,0.4881731867790222,-0.060942862182855606,0.7955942153930664,0.48594459891319275,0.06089526787400246,0.8436404466629028,0.5599327087402344,-0.005166628863662481,0.794130265712738,0.5575457215309143,0.10341814905405045,0.8472813963890076,0.6271229982376099,0.09418020397424698,0.8069953918457031,0.6248079538345337,0.24216261506080627,0.8518495559692383,0.6347229480743408,0.0992012768983841,0.819692850112915,0.6327976584434509,0.25102341175079346,0.8279414772987366,0.650873064994812,-0.03312353789806366,0.7811813354492188,0.6410391330718994,0.15242181718349457
27,0.8083162307739258,0.3482223451137543,-0.0860607698559761,0.8161173462867737,0.34065431356430054,-0.08721911162137985,0.8199870586395264,0.3406306207180023,-0.08731477707624435,0.8237909078598022,0.34070685505867004,-0.08743059635162354,0.8087359666824341,0.3408730924129486,-0.06489066034555435,0.8073055744171143,0.3408695161342621,-0.06500265002250671,0.8059698939323425,0.3408576250076294,-0.06507954746484756,0.8414455652236938,0.3448026776313782,-0.05155190825462341,0.813726544380188,0.3439250886440277,0.0534072183072567,0.8166353106498718,0.35443681478500366,-0.06862589716911316,0.8073216080665588,0.35442373156547546,-0.038722094148397446,0.8770151734352112,0.38326969742774963,-0.07357998192310333,0.7909352779388428,0.38883209228515625,0.13586834073066711,0.8593255877494812,0.42592868208885193,-0.15529176592826843,0.7609609961509705,0.4407990872859955,0.06485573947429657,0.7851123213768005,0.39835217595100403,-0.1969555914402008,0.7685273289680481,0.40560680627822876,-0.12466249614953995,0.7744025588035583,0.38986557722091675,-0.22104604542255402,0.7597712874412537,0.3998038172721863,-0.1621341109275818,0.7758481502532959,0.384394109249115,-0.20994092524051666,0.7651369571685791,0.3917614817619324,-0.15049563348293304,0.7797900438308716,0.38757097721099854,-0.1914079636335373,0.7702124118804932,0.39711251854896545,-0.12337064743041992,0.8462294936180115,0.48867684602737427,-0.061087921261787415,0.7956469058990479,0.48623576760292053,0.06105855479836464,0.8434404730796814,0.5580394864082336,0.005063872318714857,0.7943179607391357,0.556069016456604,0.09099714457988739,0.845255970954895,0.6258098483085632,0.12059710919857025,0.8065081834793091,0.6234216094017029,0.218678280711174,0.8506045937538147,0.6328465342521667,0.12727104127407074,0.8181067705154419,0.6302049160003662,0.22763368487358093,0.8273260593414307,0.6449247598648071,0.0006019824650138617,0.7812937498092651,0.640433669090271,0.14663605391979218
28,0.8051930069923401,0.34838077425956726,-0.08563783764839172,0.8126205205917358,0.3408243656158447,-0.08641726523637772,0.8166220784187317,0.3407697081565857,-0.08652256429195404,0.8204902410507202,0.3408045172691345,-0.08664291352033615,0.8050864934921265,0.3410957455635071,-0.06407467275857925,0.8038194179534912,0.34116655588150024,-0.06419235467910767,0.8027803897857666,0.3412466049194336,-0.06426544487476349,0.8363998532295227,0.34480446577072144,-0.05789962783455849,0.8121498227119446,0.34447264671325684,0.05514640733599663,0.8140812516212463,0.3548125624656677,-0.06865353882312775,0.8049817681312561,0.3551579713821411,-0.03815725818276405,0.8764688968658447,0.38364869356155396,-0.0823555588722229,0.7929215431213379,0.38929229974746704,0.13639162480831146,0.8674476742744446,0.4305020272731781,-0.1671934425830841,0.7626991271972656,0.44231027364730835,0.07585906982421875,0.7883498072624207,0.40998753905296326,-0.2129296213388443,0.7689425945281982,0.41926321387290955,-0.1202632337808609,0.7746241092681885,0.4037954807281494,-0.23904509842395782,0.7610806822776794,0.41924434900283813,-0.15862508118152618,0.7774612307548523,0.3976697325706482,-0.22827216982841492,0.7648841142654419,0.40226778388023376,-0.15149709582328796,0.7802692651748657,0.3996478319168091,-0.20698094367980957,0.7700789570808411,0.40476399660110474,-0.12406367063522339,0.8445659279823303,0.48885560035705566,-0.06194664537906647,0.7956563234329224,0.48641014099121094,0.061925262212753296,0.8428431153297424,0.5592825412750244,0.015016377903521061,0.7946767807006836,0.5565975308418274,0.11970526725053787,0.8456099033355713,0.625751256942749,0.12944495677947998,0.8063756227493286,0.6236971020698547,0.2501583993434906,0.8499358892440796,0.6331498622894287,0.1353621631860733,0.818490743637085,0.6302672624588013,0.25823813676834106,0.8266535401344299,0.6448501348495483,0.0065716831013560295,0.780613899230957,0.6398428082466125,0.16238504648208618
29,0.8010964393615723,0.35028812289237976,-0.08951017260551453,0.8083974123001099,0.34240806102752686,-0.09042210876941681,0.8126503229141235,0.3422728478908539,-0.09052487462759018,0.8172152042388916,0.3421590328216553,-0.09065377712249756,0.8004201054573059,0.3426862359046936,-0.06807812303304672,0.7992638349533081,0.34279388189315796,-0.06814834475517273,0.7983269691467285,0.34289324283599854,-0.06820471584796906,0.8327211737632751,0.34550780057907104,-0.05406985804438591,0.8079149723052979,0.34585505723953247,0.0533580519258976,0.8103615641593933,0.35645538568496704,-0.07118329405784607,0.8011093139648438,0.3568674921989441,-0.04106713458895683,0.8757421970367432,0.3845050632953644,-0.07685202360153198,0.7928887009620667,0.3893534243106842,0.13592317700386047,0.8731211423873901,0.43211570382118225,-0.15985924005508423,0.7663720846176147,0.4398208558559418,0.08145714551210403,0.7913510799407959,0.4164974093437195,-0.2152726948261261,0.7691926956176758,0.4299820363521576,-0.11497437208890915,0.7761340737342834,0.41132110357284546,-0.24544104933738708,0.7597981691360474,0.4285779595375061,-0.1552416980266571,0.7779415845870972,0.4060484766960144,-0.23660199344158173,0.7627757787704468,0.42141589522361755,-0.15209054946899414,0.7807508707046509,0.4076747000217438,-0.2103409618139267,0.769929826259613,0.4164718687534332,-0.12162662297487259,0.8446395993232727,0.4879433512687683,-0.059628523886203766,0.7956763505935669,0.48597532510757446,0.05961695313453674,0.8435166478157043,0.5599246621131897,0.011027577333152294,0.7945147752761841,0.5565938353538513,0.11451729387044907,0.8458837866783142,0.6256760358810425,0.11804422736167908,0.8054438233375549,0.6237024068832397,0.24010325968265533,0.8497874736785889,0.6326303482055664,0.12302932888269424,0.8159658908843994,0.6303192377090454,0.24749921262264252,0.8300652503967285,0.6448460817337036,-0.010181514546275139,0.7795442938804626,0.6395347118377686,0.14507117867469788
30,0.794704258441925,0.3504486680030823,-0.10145759582519531,0.802381157875061,0.34295356273651123,-0.1009984239935875,0.8066869974136353,0.3428497910499573,-0.10109934210777283,0.8114827275276184,0.342740923166275,-0.10124244540929794,0.7943761944770813,0.3431839048862457,-0.0807441994547844,0.793219268321991,0.3432932496070862,-0.08080261200666428,0.792244017124176,0.3433888554573059,-0.08084309101104736,0.8271169066429138,0.3458671569824219,-0.05352327600121498,0.8008165955543518,0.34642359614372253,0.043248310685157776,0.8043714165687561,0.35673004388809204,-0.07840217649936676,0.7948436141014099,0.3572431206703186,-0.051404740661382675,0.8732691407203674,0.384850412607193,-0.06849442422389984,0.7901155948638916,0.39085713028907776,0.13138523697853088,0.8806713819503784,0.4356749653816223,-0.1386651247739792,0.7684157490730286,0.438458114862442,0.10436376929283142,0.7931665778160095,0.42369142174720764,-0.20585647225379944,0.7696456909179688,0.4343685507774353,-0.058470409363508224,0.7773441076278687,0.42012396454811096,-0.23854376375675201,0.7605264186859131,0.43338543176651,-0.09409641474485397,0.7783951759338379,0.41460123658180237,-0.22952722012996674,0.7581238746643066,0.43341368436813354,-0.10102993994951248,0.7810724973678589,0.41522011160850525,-0.20148664712905884,0.7643673419952393,0.43275395035743713,-0.06768618524074554,0.8448314070701599,0.48790550231933594,-0.057574111968278885,0.795637845993042,0.48635950684547424,0.05755026638507843,0.8431269526481628,0.5604568123817444,0.014286918565630913,0.7922276258468628,0.5578392148017883,0.108856201171875,0.8458665013313293,0.6257659196853638,0.11448486149311066,0.8037611246109009,0.6243654489517212,0.23099617660045624,0.850162923336029,0.6337658166885376,0.11895202100276947,0.8115697503089905,0.6332892775535583,0.23702631890773773,0.8298677206039429,0.6514541506767273,-0.013142661191523075,0.7778374552726746,0.6408698558807373,0.13854272663593292
31,0.7871597409248352,0.3518849313259125,-0.10077530890703201,0.7941271662712097,0.3446849584579468,-0.10154212266206741,0.7983392477035522,0.3444470763206482,-0.10162842273712158,0.8029050827026367,0.344161719083786,-0.10175507515668869,0.7864930033683777,0.3451025187969208,-0.07979890704154968,0.7854044437408447,0.3452419638633728,-0.07987773418426514,0.7845314145088196,0.3453604578971863,-0.0799233540892601,0.818668782711029,0.346444696187973,-0.05583928897976875,0.7937744855880737,0.34792792797088623,0.0452849380671978,0.7976887226104736,0.35799044370651245,-0.07872834801673889,0.7882821559906006,0.3587755262851715,-0.050236187875270844,0.8705707788467407,0.3848891854286194,-0.07159283757209778,0.7883248329162598,0.3910568654537201,0.14245589077472687,0.885487973690033,0.4371550977230072,-0.14365968108177185,0.7721848487854004,0.4396332800388336,0.13886159658432007,0.7956123948097229,0.429980993270874,-0.20562462508678436,0.7697359919548035,0.4436134696006775,-0.020930137485265732,0.7791007161140442,0.42739254236221313,-0.2371288686990738,0.7580528855323792,0.4537277817726135,-0.05456157773733139,0.7788963913917542,0.42069706320762634,-0.2282286137342453,0.7571804523468018,0.4488748610019684,-0.06504121422767639,0.7812302708625793,0.4207490086555481,-0.20085996389389038,0.7635258436203003,0.44759488105773926,-0.0314740352332592,0.8456140160560608,0.4873344302177429,-0.0641496554017067,0.7959139347076416,0.48632049560546875,0.06419230997562408,0.8411919474601746,0.5601575970649719,-0.007324623875319958,0.7921144366264343,0.557357132434845,0.10722105205059052,0.8456035256385803,0.6263021230697632,0.08223094046115875,0.8034605383872986,0.6245344877243042,0.2124275267124176,0.8501614332199097,0.6339341998100281,0.08605378121137619,0.8146301507949829,0.6332937479019165,0.21757863461971283,0.8240902423858643,0.6547508239746094,-0.042637355625629425,0.7751567363739014,0.6420505046844482,0.11997587233781815
32,0.777936577796936,0.3555009663105011,-0.13495449721813202,0.7833842039108276,0.34885603189468384,-0.1385105401277542,0.787483811378479,0.3483942747116089,-0.1386130154132843,0.7917462587356567,0.34785041213035583,-0.13873709738254547,0.7766982913017273,0.34956976771354675,-0.11562056839466095,0.7758781313896179,0.34966233372688293,-0.11569993942975998,0.7752141356468201,0.34970206022262573,-0.11574572324752808,0.8076410889625549,0.34854358434677124,-0.09671439975500107,0.78619784116745,0.3512245714664459,0.011199274100363255,0.7895056009292603,0.3609207272529602,-0.11339235305786133,0.7815881371498108,0.36219310760498047,-0.08266539126634598,0.8660269975662231,0.3849600851535797,-0.10030653327703476,0.7868219017982483,0.3932960629463196,0.1118888184428215,0.8893530368804932,0.4375990033149719,-0.1701575517654419,0.7747296690940857,0.4418482780456543,0.12040363997220993,0.7979402542114258,0.43327632546424866,-0.23989202082157135,0.7698141932487488,0.4479750990867615,-0.04798603057861328,0.7817267775535583,0.431253045797348,-0.2753594219684601,0.7570192813873291,0.45459622144699097,-0.08280593156814575,0.7799069881439209,0.423250675201416,-0.2662922441959381,0.7546005249023438,0.448955237865448,-0.09159883856773376,0.7823503017425537,0.42321887612342834,-0.23565682768821716,0.7612804770469666,0.44791537523269653,-0.05863955244421959,0.8469333052635193,0.4873417317867279,-0.06389171630144119,0.797088086605072,0.4866478443145752,0.06393502652645111,0.8434861302375793,0.5604199767112732,0.033908579498529434,0.7919541001319885,0.5584152340888977,0.1349690705537796,0.8454541563987732,0.6260640025138855,0.14967024326324463,0.7989043593406677,0.624681830406189,0.2655697762966156,0.8484320640563965,0.6327308416366577,0.1549462080001831,0.8065370321273804,0.632401168346405,0.27360546588897705,0.8251556158065796,0.6493442058563232,0.018179167062044144,0.7740505933761597,0.6441925168037415,0.1737401783466339
33,0.7654721736907959,0.3631041944026947,-0.1252625733613968,0.7684617638587952,0.35702985525131226,-0.1250918060541153,0.7715808153152466,0.3563077449798584,-0.12518911063671112,0.7751878499984741,0.35542428493499756,-0.12530863285064697,0.7639411687850952,0.3578968644142151,-0.10277508944272995,0.7637999653816223,0.3578628599643707,-0.10285844653844833,0.7639557123184204,0.35771089792251587,-0.10290738940238953,0.793261706829071,0.35395777225494385,-0.08767934888601303,0.7772682309150696,0.35735633969306946,0.020667245611548424,0.7780113816261292,0.3676910996437073,-0.10207785665988922,0.7726870775222778,0.3692251443862915,-0.0729229673743248,0.8627977967262268,0.3860549330711365,-0.09284096956253052,0.7866103053092957,0.39522096514701843,0.11412450671195984,0.8941530585289001,0.438077837228775,-0.16319747269153595,0.7844461798667908,0.44207215309143066,0.11289669573307037,0.8027807474136353,0.43606966733932495,-0.21924082934856415,0.7793077230453491,0.4449795186519623,-0.038532767444849014,0.7861647605895996,0.4352170526981354,-0.2492610663175583,0.7628332376480103,0.4469960331916809,-0.07021915912628174,0.7825908064842224,0.4279746115207672,-0.2393040806055069,0.7549856305122375,0.44515833258628845,-0.08087784051895142,0.7860336303710938,0.4274543225765228,-0.2137720137834549,0.7617974877357483,0.4445033073425293,-0.04893961548805237,0.85125333070755,0.4876551032066345,-0.06122208759188652,0.7999683618545532,0.4878266751766205,0.06120073050260544,0.8476905822753906,0.5621451139450073,0.032205257564783096,0.7929760217666626,0.5599063038825989,0.12909407913684845,0.8454341292381287,0.6263455152511597,0.14219431579113007,0.7993724346160889,0.6251112222671509,0.25192874670028687,0.847684383392334,0.6334206461906433,0.14705348014831543,0.8072702288627625,0.6323122382164001,0.25932833552360535,0.8253511786460876,0.651622474193573,0.010227583348751068,0.7751296758651733,0.6445637345314026,0.15878407657146454
34,0.7577441930770874,0.3740260601043701,-0.1216965913772583,0.7584792971611023,0.36630091071128845,-0.12523818016052246,0.7613863348960876,0.36540061235427856,-0.1253272294998169,0.7646045088768005,0.3643598258495331,-0.1254543513059616,0.7543143630027771,0.3675086498260498,-0.10409099608659744,0.7539342045783997,0.3675329089164734,-0.10416422039270401,0.7538825273513794,0.36741310358047485,-0.10420829802751541,0.7832238674163818,0.3623431324958801,-0.0871097594499588,0.7659181356430054,0.36623990535736084,0.013030899688601494,0.7706604599952698,0.37917065620422363,-0.09988388419151306,0.7649893760681152,0.38092702627182007,-0.0714239627122879,0.8591123223304749,0.388075053691864,-0.08775360137224197,0.7794434428215027,0.39779847860336304,0.10245069861412048,0.8952338099479675,0.43848928809165955,-0.14992737770080566,0.7853037714958191,0.4433682858943939,0.0996696799993515,0.8062863945960999,0.4387267529964447,-0.21541990339756012,0.7788666486740112,0.45148783922195435,-0.0465194433927536,0.7898443341255188,0.4375273287296295,-0.24583996832370758,0.7712592482566833,0.4462639391422272,-0.07989658415317535,0.7852578163146973,0.4306834638118744,-0.23732520639896393,0.7635987401008606,0.44895419478416443,-0.08598102629184723,0.789176881313324,0.4300401210784912,-0.21083450317382812,0.7694828510284424,0.4480160176753998,-0.056216005235910416,0.8559961318969727,0.48790234327316284,-0.056512657552957535,0.8037569522857666,0.48919686675071716,0.05642801523208618,0.8521022200584412,0.5628140568733215,0.031886987388134,0.7961455583572388,0.5600007176399231,0.12138587981462479,0.8492735028266907,0.6263540387153625,0.14056362211704254,0.8012096881866455,0.6254287362098694,0.23298834264278412,0.8516213297843933,0.6332481503486633,0.1455036997795105,0.8091180324554443,0.6328747272491455,0.23950783908367157,0.835333526134491,0.6519175171852112,0.01050940714776516,0.7769445776939392,0.6445345282554626,0.13779620826244354
35,0.7531252503395081,0.387741357088089,-0.14199016988277435,0.751232922077179,0.3787200152873993,-0.14752456545829773,0.7536277174949646,0.37719660997390747,-0.14761053025722504,0.7563552260398865,0.3755652606487274,-0.1477455049753189,0.7474389672279358,0.3805139362812042,-0.12757262587547302,0.7469214797019958,0.3803732097148895,-0.12763173878192902,0.7464845180511475,0.3802749514579773,-0.12769418954849243,0.7723918557167053,0.37095728516578674,-0.10772655159235,0.7560123205184937,0.37683942914009094,-0.012297222390770912,0.7664899826049805,0.38954001665115356,-0.11930950731039047,0.7608422040939331,0.3915531039237976,-0.09209226816892624,0.8510603904724121,0.3897263705730438,-0.08826467394828796,0.7726141214370728,0.40260061621665955,0.07349701225757599,0.8937132358551025,0.4385747015476227,-0.14724762737751007,0.784850537776947,0.4451156258583069,0.07879029959440231,0.8069684505462646,0.44150805473327637,-0.2153996080160141,0.7849873900413513,0.4535745084285736,-0.06106799468398094,0.7917612791061401,0.4411105513572693,-0.2463369369506836,0.7770580649375916,0.46903443336486816,-0.09265661239624023,0.7866896986961365,0.43520388007164,-0.23898929357528687,0.7729546427726746,0.4642433524131775,-0.10634288936853409,0.7909805178642273,0.43444767594337463,-0.2109549194574356,0.7776469588279724,0.46208086609840393,-0.07112179696559906,0.8594459295272827,0.4902757704257965,-0.04679635539650917,0.8060790300369263,0.49188071489334106,0.04666706174612045,0.8578691482543945,0.5657414197921753,0.03176456689834595,0.7982231974601746,0.5636746287345886,0.11614029854536057,0.8498958945274353,0.626500129699707,0.1754758656024933,0.801076352596283,0.6260785460472107,0.24033625423908234,0.8515172600746155,0.6332374811172485,0.1839114874601364,0.8060473799705505,0.6333814859390259,0.24817460775375366,0.8346699476242065,0.6474460959434509,0.04895787313580513,0.7763410210609436,0.6449813842773438,0.13911694288253784
36,0.7502146363258362,0.4027033746242523,-0.13985294103622437,0.7473244667053223,0.3955564796924591,-0.13933151960372925,0.7490779161453247,0.39336293935775757,-0.13943280279636383,0.7511712908744812,0.3911301791667938,-0.13957001268863678,0.7438262104988098,0.39729008078575134,-0.1184617131948471,0.7430375218391418,0.3969428539276123,-0.11852601170539856,0.742030680179596,0.3963758945465088,-0.11858037114143372,0.763781726360321,0.38288161158561707,-0.10594825446605682,0.7494008541107178,0.39077329635620117,-0.01657470501959324,0.7621610760688782,0.4024648666381836,-0.11416369676589966,0.7571119666099548,0.4046304225921631,-0.08454371243715286,0.8415555357933044,0.3949066996574402,-0.09101212024688721,0.7677702307701111,0.4107567369937897,0.06306329369544983,0.893048882484436,0.4388653635978699,-0.1479453444480896,0.7884517312049866,0.4611278474330902,0.06771295517683029,0.8078497052192688,0.4473251700401306,-0.19964568316936493,0.7837865352630615,0.4695945382118225,-0.04784398525953293,0.7918562293052673,0.4491477608680725,-0.22703537344932556,0.7780291438102722,0.47557154297828674,-0.07575342059135437,0.7869262099266052,0.44381093978881836,-0.21770237386226654,0.7744705080986023,0.4710758626461029,-0.08665871620178223,0.7913674116134644,0.44234275817871094,-0.19463594257831573,0.7790804505348206,0.4689313769340515,-0.05664173141121864,0.862415075302124,0.49102672934532166,-0.04636513441801071,0.8093715906143188,0.4949854910373688,0.04621244966983795,0.862488329410553,0.5658996105194092,0.019586216658353806,0.8062000870704651,0.5642343759536743,0.0978444516658783,0.850968599319458,0.6275935769081116,0.10147590935230255,0.8044766187667847,0.626898467540741,0.1965380162000656,0.8522748351097107,0.6341729164123535,0.10415799170732498,0.8082155585289001,0.6339226961135864,0.2018992155790329,0.8452457189559937,0.6497783064842224,-0.028745455667376518,0.7762570977210999,0.6447402834892273,0.10223263502120972
37,0.7422806620597839,0.41560229659080505,-0.09394343942403793,0.737481415271759,0.4083370268344879,-0.10417554527521133,0.7387905716896057,0.40653887391090393,-0.10420800000429153,0.7407189011573792,0.40484532713890076,-0.10432202368974686,0.7347223162651062,0.4098762571811676,-0.08447854965925217,0.7344101071357727,0.40960025787353516,-0.08457859605550766,0.7341902852058411,0.40918222069740295,-0.08460549265146255,0.752924919128418,0.39726632833480835,-0.09304412454366684,0.7426612973213196,0.40392065048217773,-0.007972639985382557,0.7541124224662781,0.4159174859523773,-0.08061708509922028,0.7507340312004089,0.41819366812705994,-0.054000142961740494,0.8303022384643555,0.40195566415786743,-0.08976534754037857,0.7655993103981018,0.4223358631134033,0.07452484220266342,0.8928662538528442,0.4405727982521057,-0.1483352929353714,0.7874796390533447,0.46762579679489136,0.06316466629505157,0.8138532042503357,0.4533475339412689,-0.1982048600912094,0.7785875797271729,0.46775832772254944,-0.07267548888921738,0.795216977596283,0.4574071764945984,-0.22334054112434387,0.7770700454711914,0.4709025025367737,-0.10267647355794907,0.7910417318344116,0.45293551683425903,-0.21310874819755554,0.7723553776741028,0.46553510427474976,-0.10390600562095642,0.7941153645515442,0.4516987204551697,-0.19277288019657135,0.775808572769165,0.4644046425819397,-0.07834442704916,0.8660579919815063,0.4925614893436432,-0.05042453482747078,0.8150456547737122,0.49811139702796936,0.05025315284729004,0.8668563961982727,0.5647850036621094,-0.04417983070015907,0.8140841722488403,0.5635214447975159,0.09829027205705643,0.852544903755188,0.6275039315223694,0.005762819666415453,0.8161615133285522,0.626893162727356,0.18545736372470856,0.8552087545394897,0.6341046094894409,0.006568171549588442,0.8234150409698486,0.6336957216262817,0.1897531896829605,0.8484920859336853,0.6474791765213013,-0.12084463238716125,0.7770859003067017,0.6445881128311157,0.09973127394914627
38,0.7387014627456665,0.43086832761764526,-0.095519058406353,0.7321596741676331,0.4242266118526459,-0.10577503591775894,0.7339509129524231,0.4224057197570801,-0.10578419268131256,0.7356134057044983,0.4207218587398529,-0.10586296021938324,0.7299055457115173,0.4256584644317627,-0.08576291054487228,0.7296086549758911,0.42533549666404724,-0.08586536347866058,0.728390097618103,0.4249892234802246,-0.08588583767414093,0.7476139664649963,0.4122537076473236,-0.09749677777290344,0.7362515926361084,0.41903629899024963,-0.006330657750368118,0.7510937452316284,0.4298672080039978,-0.08426989614963531,0.7485650777816772,0.43219423294067383,-0.05740620195865631,0.8214735984802246,0.41056784987449646,-0.09961115568876266,0.7642465233802795,0.43163833022117615,0.07674948126077652,0.8895668983459473,0.44389525055885315,-0.14852260053157806,0.791966438293457,0.47133898735046387,0.07605559378862381,0.8156677484512329,0.46103009581565857,-0.19209395349025726,0.7637234926223755,0.4729542136192322,-0.03351251035928726,0.7974259257316589,0.465811550617218,-0.21626593172550201,0.7642017006874084,0.4736814498901367,-0.053845301270484924,0.7932747006416321,0.4615596830844879,-0.2038542628288269,0.7508522868156433,0.47143644094467163,-0.06412570178508759,0.7956357598304749,0.46017804741859436,-0.18583163619041443,0.756678581237793,0.47031688690185547,-0.041711874306201935,0.8710975050926208,0.49306121468544006,-0.05641460791230202,0.8230376243591309,0.4993824064731598,0.05636914446949959,0.8732923865318298,0.5616176128387451,-0.08687777072191238,0.8219237327575684,0.5634151101112366,0.08595282584428787,0.8650277853012085,0.6265339851379395,-0.050623904913663864,0.8245697617530823,0.6265770196914673,0.16704194247722626,0.8681653141975403,0.6342272162437439,-0.051256127655506134,0.8296554684638977,0.633573055267334,0.17033986747264862,0.8527153730392456,0.6528782248497009,-0.17491647601127625,0.7902806401252747,0.6443139910697937,0.07977063208818436
